iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
TUR,Asia,Turkey,23/01,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,0,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,24/01,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,25/01,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,26/01,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,27/01,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,28/01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,29/01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,30/01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,31/01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,01/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,02/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,03/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,04/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,2.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,05/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,8.33,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,06/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,8.33,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,07/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,08/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,09/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,10/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,11/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,12/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,13/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,14/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,15/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,16/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,17/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,18/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,19/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,20/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,21/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,22/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,23/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,24/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,25/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,26/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,27/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,28/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,29/02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,01/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,02/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,03/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,04/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,05/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,06/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,07/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,08/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,19.44,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,09/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,23.15,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,10/03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,23.15,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,11/03,1,1,0.143,,0,0,0.012,0.012,0.002,,0,0,,,,,,,,,,,,,,,,,,,23.15,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,12/03,1,0,0.143,,0,0,0.012,0,0.002,,0,0,,,,,,,,,,,,,,,,,,,23.15,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,13/03,5,4,0.714,,0,0,0.059,0.047,0.008,,0,0,,,,,,,,,,,,,,,,,,,23.15,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,14/03,5,0,0.714,,0,0,0.059,0,0.008,,0,0,,,,,,,,,,,,,,,,,,,23.15,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,15/03,6,1,0.857,,0,0,0.071,0.012,0.01,,0,0,,,,,,,,,,,,,,,,,,,23.15,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,16/03,18,12,2.571,,0,0,0.213,0.142,0.03,,0,0,,,,,,,,,,,,,,,,,,,52.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,17/03,47,29,6.714,1,1,0.143,0.557,0.344,0.08,0.012,0.012,0.002,,,,,,,,,,,,,,,,,,,52.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,18/03,98,51,13.857,1,0,0.143,1.162,0.605,0.164,0.012,0,0.002,,,,,,,,,,,,,,,,,,,58.33,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,19/03,192,94,27.286,3,2,0.429,2.277,1.115,0.324,0.036,0.024,0.005,,,,,,,,,,,,,,,,,,,58.33,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,20/03,359,167,50.571,4,1,0.571,4.257,1.98,0.6,0.047,0.012,0.007,6.13,,,,,,,,,,,,,,,,,,58.33,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,21/03,670,311,95,9,5,1.286,7.944,3.687,1.126,0.107,0.059,0.015,6.35,,,,,,,,,,,,,,,,,,62.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,22/03,1236,566,175.714,30,21,4.286,14.655,6.711,2.083,0.356,0.249,0.051,5.88,,,,,,,,,,,,,,,,,,62.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,23/03,1529,293,215.857,37,7,5.286,18.129,3.474,2.559,0.439,0.083,0.063,2.71,,,,,,,,,,,,,,,,,,62.04,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,24/03,1872,343,260.714,44,7,6.143,22.196,4.067,3.091,0.522,0.083,0.073,2.33,,,,,,,,,,,,,,,,,,67.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,25/03,2433,561,333.571,59,15,8.286,28.848,6.652,3.955,0.7,0.178,0.098,3.04,,,,,,,,,,,,,,,,,,67.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,26/03,3629,1196,491,75,16,10.286,43.029,14.181,5.822,0.889,0.19,0.122,4.46,,,,,,,,,,,,,,,,,,67.59,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,27/03,5698,2069,762.714,92,17,12.571,67.561,24.532,9.043,1.091,0.202,0.149,4.77,,,,,,,,,47823,7533,0.567,0.089,,,,,tests performed,70.37,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,28/03,7402,1704,961.714,108,16,14.143,87.765,20.204,11.403,1.281,0.19,0.168,3.03,,,,,,,,,55464,7641,0.658,0.091,,,,,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,29/03,9217,1815,1140.143,131,23,14.429,109.285,21.52,13.519,1.553,0.273,0.171,2.4,,,,,,,,,65446,9982,0.776,0.118,,,,,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,30/03,10827,1610,1328.286,168,37,18.714,128.375,19.09,15.749,1.992,0.439,0.222,1.98,,,,,,,,,76981,11535,0.913,0.137,,,,,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,31/03,13531,2704,1665.571,214,46,24.286,160.436,32.061,19.749,2.537,0.545,0.288,2.37,,,,,,,,,92403,15422,1.096,0.183,,,,,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,01/04,15679,2148,1892.286,277,63,31.143,185.904,25.469,22.437,3.284,0.747,0.369,1.84,,,,,,,,,106799,14396,1.266,0.171,,,,,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,02/04,18135,2456,2072.286,356,79,40.143,215.025,29.121,24.571,4.221,0.937,0.476,1.79,,,,,,,,,125556,18757,1.489,0.222,,,,,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,03/04,20921,2786,2174.714,425,69,47.571,248.058,33.033,25.785,5.039,0.818,0.564,1.79,,,,,,,,,141716,16160,1.68,0.192,13413,0.159,0.162,6.2,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,04/04,23934,3013,2361.714,501,76,56.143,283.783,35.725,28.003,5.94,0.901,0.666,1.74,,,,,,,,,161380,19664,1.913,0.233,15131,0.179,0.156,6.4,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,05/04,27069,3135,2550.286,574,73,63.286,320.954,37.171,30.238,6.806,0.866,0.75,1.65,,,,,,,,,181445,20065,2.151,0.238,16571,0.196,0.154,6.5,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,06/04,30217,3148,2770,649,75,68.714,358.28,37.326,32.844,7.695,0.889,0.815,1.57,,,,,,,,,202845,21400,2.405,0.254,17981,0.213,0.154,6.5,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,07/04,34109,3892,2939.714,725,76,73,404.427,46.147,34.856,8.596,0.901,0.866,1.69,,,,,,,,,222868,20023,2.643,0.237,18638,0.221,0.158,6.3,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,08/04,38226,4117,3221,812,87,76.429,453.242,48.815,38.191,9.628,1.032,0.906,1.65,,,,,,,,,247768,24900,2.938,0.295,20138,0.239,0.16,6.3,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,09/04,42282,4056,3449.571,908,96,78.857,501.334,48.092,40.901,10.766,1.138,0.935,1.55,,,,,,,,,276346,28578,3.277,0.339,21541,0.255,0.16,6.2,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,10/04,47029,4747,3729.714,1006,98,83,557.618,56.285,44.223,11.928,1.162,0.984,1.61,,,,,,,,,307210,30864,3.643,0.366,23642,0.28,0.158,6.3,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,11/04,52167,5138,4033.286,1101,95,85.714,618.539,60.921,47.822,13.054,1.126,1.016,1.58,,,,,,,,,340380,33170,4.036,0.393,25571,0.303,0.158,6.3,tests performed,77.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,12/04,56956,4789,4269.571,1198,97,89.143,675.322,56.783,50.624,14.205,1.15,1.057,1.38,,,,,,,,,376100,35720,4.459,0.424,27808,0.33,0.154,6.5,tests performed,77.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,13/04,61049,4093,4404.571,1296,98,92.429,723.852,48.53,52.225,15.367,1.162,1.096,1.17,,,,,,,,,410556,34456,4.868,0.409,29673,0.352,0.148,6.7,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,14/04,65111,4062,4428.857,1403,107,96.857,772.015,48.163,52.513,16.635,1.269,1.148,1.12,,,,,,,,,443626,33070,5.26,0.392,31537,0.374,0.14,7.1,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,15/04,69392,4281,4452.286,1518,115,100.857,822.774,50.759,52.79,17.999,1.364,1.196,1.15,,,,,,,,,477716,34090,5.664,0.404,32850,0.389,0.136,7.4,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,16/04,74193,4801,4558.714,1643,125,105,879.699,56.925,54.052,19.481,1.482,1.245,1.21,,,,,,,,,518143,40427,6.144,0.479,34542,0.41,0.132,7.6,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,17/04,78546,4353,4502.429,1769,126,109,931.312,51.613,53.385,20.975,1.494,1.292,1.1,,,,,,,,,558413,40270,6.621,0.477,35886,0.425,0.125,8,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,18/04,82329,3783,4308.857,1890,121,112.714,976.167,44.855,51.09,22.41,1.435,1.336,0.98,,,,,,,,,598933,40520,7.101,0.48,36936,0.438,0.117,8.6,tests performed,77.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,19/04,86306,3977,4192.857,2017,127,117,1023.322,47.155,49.714,23.915,1.506,1.387,1.02,,,,,,,,,634277,35344,7.521,0.419,36882,0.437,0.114,8.8,tests performed,77.78,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,20/04,90980,4674,4275.857,2140,123,120.571,1078.741,55.419,50.698,25.374,1.458,1.43,1.12,,,,,,,,,673980,39703,7.991,0.471,37632,0.446,0.114,8.8,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,21/04,95591,4611,4354.286,2259,119,122.286,1133.413,54.672,51.628,26.785,1.411,1.45,1.07,,,,,,,,,713409,39429,8.459,0.468,38540,0.457,0.113,8.9,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,22/04,98674,3083,4183.143,2376,117,122.571,1169.968,36.555,49.599,28.172,1.387,1.453,0.81,,,,,,,,,750944,37535,8.904,0.445,39033,0.463,0.107,9.3,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,23/04,101790,3116,3942.429,2491,115,121.143,1206.914,36.946,46.745,29.536,1.364,1.436,0.79,,,,,,,,,791906,40962,9.39,0.486,39109,0.464,0.101,9.9,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,24/04,104912,3122,3766.571,2600,109,118.714,1243.931,37.017,44.66,30.828,1.292,1.408,0.79,,,,,,,,,830257,38351,9.844,0.455,38835,0.46,0.097,10.3,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,25/04,107773,2861,3634.857,2706,106,116.571,1277.854,33.923,43.098,32.085,1.257,1.382,0.75,,,,,,,,,868565,38308,10.298,0.454,38519,0.457,0.094,10.6,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,26/04,110130,2357,3403.429,2805,99,112.571,1305.801,27.947,40.354,33.259,1.174,1.335,0.67,,,,,,,,,898742,30177,10.656,0.358,37781,0.448,0.09,11.1,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
TUR,Asia,Turkey,27/04,112261,2131,3040.143,2900,95,108.571,1331.068,25.267,36.047,34.385,1.126,1.287,0.65,,,,,,,,,918885,20143,10.895,0.239,34986,0.415,0.087,11.5,tests performed,75.93,84339067,104.914,31.6,8.153,5.061,25129.341,0.2,171.285,12.13,14.1,41.1,,2.81,77.69,0.791
